MOE3.Percentage of unspent funds,com_post_MOPs.Communication System.Time to get info,com_post_MOPs.Computer.Processing time,comms_MOPs.Satellite.Receiving time,comms_MOPs.Satellite.Sending time,target.Distance from base,target.Distance from optimized path start,environment.Precipitation,environment.Wind speed,h.Analysis time,h.Rescue in region time,h.Time to hospital,h.Time to prepare,h.Time to region,laptop.Recognition software 4.Confirmation time,MOE1.Fuel cost improvement rate,MOE2.Time improvement Rate,rescue unit MOPs.Fuel cost,rescue unit MOPs.Time to rescue,search unit MOPs.Fuel cost,search unit MOPs.Time to detect,Total MOPs.Fuel consumption cost,Total MOPs.Mission time,UAV.Conditional cruise speed,UAV.Conditional max speed,UAV.Search time,UAV.Time to prepare,UAV.Time to region,UAV.Camera 4.Transparency,UAV.On-board analysis system 4.Analysis time,UAV.On-board analysis system 4.Image recognition algorithm accuracy,UAV.On-board analysis system 4.Transmission delay,UAV.On-board navigation system 4.Navigation algorithm accuracy
37.5000,0.0243,0.0109,0.0009,0.0009,16.4475,1.4321,0.5622,13.8334,8.4687,0.0231,0.1591,0.0277,0.1591,1.5538,-13.6665,-48.5377,130.7144,0.3689,0.0021,0.3368,130.7165,0.7427,100.0000,100.0000,0.0152,0.0151,0.3065,1.0000,0.3587,0.9905,1.3500,0.9804
37.5000,0.0236,0.0169,0.0008,0.0010,11.5634,3.9544,0.5818,12.6336,9.8748,0.0242,0.0964,0.0279,0.0964,1.9765,29.8047,0.7201,80.7234,0.2448,0.0012,0.2093,80.7246,0.4964,100.0000,100.0000,0.0405,0.0159,0.1529,1.0000,0.4481,0.9922,0.9523,0.9974
37.5000,0.0268,0.0091,0.0006,0.0009,11.8021,2.5783,0.4990,4.0086,8.0773,0.0232,0.0984,0.0323,0.0984,1.5656,28.5529,-2.0071,82.1628,0.2523,0.0013,0.2204,82.1641,0.5100,100.0000,100.0000,0.0267,0.0080,0.1857,1.0000,0.2907,0.9900,1.4200,0.9950
37.5000,0.0275,0.0125,0.0009,0.0010,8.8035,5.8128,0.7082,14.3923,8.0932,0.0215,0.1210,0.0319,0.1210,1.3617,13.0107,6.5844,100.0371,0.2954,0.0006,0.1297,100.0377,0.4671,100.0000,100.0000,0.0589,0.0102,0.0606,0.9700,0.3389,0.9806,1.0342,0.9908
37.5000,0.0201,0.0148,0.0009,0.0009,11.8382,0.7256,0.4452,3.6627,8.6849,0.0271,0.0987,0.0225,0.0987,1.8635,27.8417,-5.7038,82.9805,0.2469,0.0015,0.2449,82.9820,0.5285,100.0000,100.0000,0.0080,0.0102,0.2267,1.0000,0.2628,0.9928,0.6695,0.9812
37.5000,0.0226,0.0153,0.0008,0.0007,8.4727,5.8228,0.0514,11.7709,8.1981,0.0210,0.0706,0.0171,0.0706,1.7545,48.1462,31.3617,59.6313,0.1793,0.0006,0.1246,59.6319,0.3432,100.0000,100.0000,0.0591,0.0122,0.0533,1.0000,0.3943,0.9941,0.8398,0.9997
37.5000,0.0181,0.0095,0.0009,0.0010,9.8547,2.2417,0.8884,7.8499,9.0880,0.0259,0.0924,0.0179,0.0924,1.2184,32.3108,10.8942,77.8415,0.2287,0.0011,0.1873,77.8426,0.4455,100.0000,100.0000,0.0233,0.0087,0.1553,0.9700,0.3511,0.9927,1.4385,0.9816
37.5000,0.0216,0.0157,0.0010,0.0006,12.1018,1.4112,0.0619,1.6604,9.2328,0.0180,0.1008,0.0318,0.1008,1.9096,27.4929,-6.1564,83.3817,0.2515,0.0015,0.2404,83.3832,0.5308,100.0000,100.0000,0.0150,0.0100,0.2153,1.0000,0.3120,0.9846,1.0090,0.9942
37.5000,0.0304,0.0116,0.0006,0.0007,16.6654,1.8985,0.9637,0.4121,9.3080,0.0314,0.1441,0.0301,0.1441,1.5213,-4.3521,-46.5609,120.0029,0.3498,0.0021,0.3398,120.0050,0.7328,96.3696,96.3696,0.0205,0.0092,0.3101,0.9500,0.4792,0.9835,0.8371,0.9890
37.5000,0.0179,0.0150,0.0009,0.0008,13.2846,2.2200,0.2861,16.0047,8.3591,0.0177,0.1318,0.0224,0.1318,1.0483,6.0086,-27.9511,108.0883,0.3037,0.0018,0.3016,108.0901,0.6398,83.9953,83.9953,0.0271,0.0084,0.2661,1.0000,0.3966,0.9940,0.8994,0.9909
37.5000,0.0178,0.0104,0.0006,0.0006,16.4566,3.2388,0.0971,12.2686,9.0374,0.0222,0.1371,0.0325,0.1371,1.7201,1.7013,-34.2913,113.0416,0.3290,0.0019,0.3130,113.0435,0.6715,100.0000,100.0000,0.0332,0.0125,0.2674,1.0000,0.4635,0.9944,0.6201,0.9895
37.5000,0.0310,0.0091,0.0011,0.0010,14.2196,1.4286,0.2440,11.8128,9.4583,0.0177,0.1185,0.0320,0.1185,1.6509,15.2526,-23.1396,97.4577,0.2868,0.0017,0.2868,97.4595,0.6157,100.0000,100.0000,0.0152,0.0118,0.2598,1.0000,0.3192,0.9978,1.4826,0.9856
37.5000,0.0181,0.0152,0.0006,0.0006,8.7443,1.1728,0.0445,7.5890,8.4798,0.0213,0.0729,0.0299,0.0729,1.4031,46.5286,17.6043,61.4910,0.1969,0.0010,0.1806,61.4921,0.4120,100.0000,100.0000,0.0126,0.0151,0.1529,1.0000,0.4141,0.9918,1.2507,0.9922
37.5000,0.0235,0.0109,0.0007,0.0008,8.2613,0.4096,0.6763,3.9300,8.8282,0.0182,0.0688,0.0317,0.0688,1.1657,49.7280,20.6396,57.8118,0.1876,0.0011,0.1734,57.8129,0.3968,100.0000,100.0000,0.0047,0.0095,0.1591,1.0000,0.4940,0.9916,0.6685,0.9887
37.5000,0.0307,0.0126,0.0008,0.0007,8.0746,1.3447,0.0974,15.0381,8.1926,0.0215,0.0792,0.0232,0.0792,1.3991,42.0941,12.6507,66.5906,0.2032,0.0011,0.1887,66.5917,0.4367,84.9619,84.9619,0.0167,0.0120,0.1601,1.0000,0.4450,0.9918,1.2593,0.9914
37.5000,0.0205,0.0143,0.0007,0.0008,14.3407,5.7010,0.0809,11.4827,8.8035,0.0314,0.1195,0.0285,0.1195,1.8172,12.7695,-15.6511,100.3137,0.2989,0.0014,0.2430,100.3151,0.5783,100.0000,100.0000,0.0580,0.0091,0.1758,1.0000,0.4073,0.9961,1.4127,0.9841
37.5000,0.0172,0.0109,0.0006,0.0006,13.8891,4.8689,0.5348,5.0153,8.2559,0.0250,0.1157,0.0255,0.1157,1.5724,16.2215,-10.8560,96.3439,0.2820,0.0014,0.2429,96.3453,0.5543,100.0000,100.0000,0.0495,0.0115,0.1820,1.0000,0.2520,0.9837,1.0026,0.9926
37.5000,0.0305,0.0133,0.0007,0.0010,12.2810,4.1523,0.5949,12.8104,8.0937,0.0229,0.1023,0.0283,0.1023,1.9627,25.8155,-4.3173,85.3109,0.2559,0.0012,0.2201,85.3122,0.5216,100.0000,100.0000,0.0424,0.0139,0.1639,1.0000,0.4164,0.9904,0.7711,0.9939
37.5000,0.0269,0.0119,0.0007,0.0006,9.6457,5.9627,0.4376,1.0975,9.9194,0.0308,0.0804,0.0277,0.0804,1.2349,40.0659,18.2206,68.9235,0.2193,0.0007,0.1496,68.9243,0.4089,100.0000,100.0000,0.0603,0.0139,0.0754,1.0000,0.3660,0.9999,0.8023,0.9804
37.5000,0.0227,0.0136,0.0007,0.0010,9.2386,2.5260,0.8694,2.7084,8.5801,0.0253,0.0886,0.0185,0.0886,1.3497,35.0957,13.3204,74.6389,0.2209,0.0010,0.1746,74.6399,0.4334,100.0000,100.0000,0.0261,0.0127,0.1358,0.9700,0.4924,0.9922,1.0857,0.9907
37.5000,0.0215,0.0120,0.0006,0.0008,12.4857,0.1370,0.7551,14.3520,9.3861,0.0249,0.1609,0.0179,0.1609,1.5352,-15.1697,-31.8628,132.4435,0.3646,0.0016,0.2598,132.4451,0.6593,100.0000,100.0000,0.0021,0.0092,0.2485,0.9700,0.4603,0.9969,0.6353,0.9950
37.5000,0.0274,0.0111,0.0009,0.0006,9.7305,5.0018,0.1670,14.3580,8.7686,0.0273,0.0947,0.0258,0.0947,1.7910,30.5681,12.0967,79.8458,0.2425,0.0008,0.1570,79.8466,0.4395,100.0000,100.0000,0.0507,0.0100,0.0962,1.0000,0.2624,0.9905,0.5704,0.9854
37.5000,0.0244,0.0111,0.0010,0.0009,11.3816,5.3469,0.1704,8.1946,9.1708,0.0214,0.0948,0.0300,0.0948,1.3514,31.2223,6.8191,79.0934,0.2412,0.0010,0.1873,79.0944,0.4659,100.0000,100.0000,0.0544,0.0102,0.1228,1.0000,0.4745,0.9815,1.3574,0.9852
37.5000,0.0327,0.0144,0.0007,0.0010,10.8681,5.9519,0.8057,9.8863,8.8511,0.0187,0.1124,0.0286,0.1124,1.7063,19.3585,1.0681,92.7368,0.2721,0.0009,0.1737,92.7377,0.4947,100.0000,100.0000,0.0604,0.0146,0.0987,0.9700,0.3775,0.9818,1.0693,0.9988
37.5000,0.0173,0.0167,0.0009,0.0011,10.2056,1.8583,0.3953,10.7117,8.6521,0.0191,0.0850,0.0188,0.0850,1.6634,38.3484,11.6330,70.8981,0.2080,0.0012,0.1979,70.8993,0.4418,100.0000,100.0000,0.0195,0.0107,0.1676,1.0000,0.3920,0.9963,1.3549,0.9979
37.5000,0.0230,0.0091,0.0010,0.0008,12.4995,4.3949,0.6073,3.0876,8.9627,0.0290,0.1042,0.0241,0.1042,1.3254,23.7548,-3.5731,87.6807,0.2614,0.0012,0.2226,87.6819,0.5179,100.0000,100.0000,0.0446,0.0131,0.1648,1.0000,0.3281,0.9812,0.8146,0.9848
37.5000,0.0292,0.0098,0.0007,0.0007,11.7159,2.6592,0.2140,5.2975,9.1766,0.0320,0.0976,0.0242,0.0976,1.9124,27.9004,-2.6045,82.9133,0.2515,0.0013,0.2211,82.9146,0.5130,100.0000,100.0000,0.0276,0.0093,0.1842,1.0000,0.3212,0.9883,1.3745,0.9847
37.5000,0.0192,0.0122,0.0010,0.0009,14.4159,2.9179,0.7723,16.4735,9.6060,0.0232,0.1862,0.0220,0.1862,1.1513,-32.5850,-54.6248,152.4708,0.4177,0.0019,0.3221,152.4727,0.7731,83.5265,83.5265,0.0356,0.0097,0.2768,0.9700,0.3542,0.9919,0.7545,0.9956
37.5000,0.0186,0.0132,0.0009,0.0007,8.2719,0.7261,0.9627,4.8046,8.0598,0.0272,0.0716,0.0262,0.0716,1.3160,46.6430,18.7634,61.3595,0.1966,0.0011,0.1763,61.3605,0.4062,96.2656,96.2656,0.0082,0.0087,0.1594,0.9500,0.4224,0.9830,0.5686,0.9852
37.5000,0.0316,0.0128,0.0011,0.0010,12.6304,5.1064,0.7151,14.0710,9.9778,0.0195,0.1713,0.0250,0.1713,1.2247,-21.7029,-30.8921,139.9571,0.3871,0.0012,0.2209,139.9583,0.6545,100.0000,100.0000,0.0518,0.0158,0.1533,0.9700,0.4515,0.9828,0.8601,0.9828
37.5000,0.0302,0.0141,0.0007,0.0006,14.6269,5.1280,0.3863,8.7067,8.7843,0.0172,0.1219,0.0211,0.1219,1.5759,12.9649,-16.1829,100.0889,0.2820,0.0014,0.2533,100.0904,0.5809,100.0000,100.0000,0.0521,0.0095,0.1918,1.0000,0.2958,0.9867,0.9129,0.9921
37.5000,0.0207,0.0170,0.0009,0.0010,8.9522,0.0678,0.7211,17.8524,9.0101,0.0222,0.1259,0.0274,0.1259,1.3802,9.4948,-14.3287,104.0796,0.3015,0.0014,0.2306,104.0810,0.5716,82.1476,82.1476,0.0015,0.0120,0.2171,0.9700,0.2872,0.9850,0.6790,0.9978
37.5000,0.0199,0.0134,0.0009,0.0008,10.3995,2.2061,0.5626,16.7983,9.8765,0.0224,0.1042,0.0294,0.1042,1.5128,24.6240,-6.9163,86.6810,0.2601,0.0014,0.2396,86.6824,0.5346,83.2017,83.2017,0.0272,0.0138,0.1986,1.0000,0.4970,0.9811,0.6083,0.9928
37.5000,0.0195,0.0133,0.0009,0.0011,16.7369,5.1919,0.7310,13.4826,9.0288,0.0325,0.2205,0.0300,0.2205,1.7542,-57.6573,-66.7706,181.3042,0.5036,0.0017,0.2954,181.3059,0.8339,100.0000,100.0000,0.0528,0.0106,0.2321,0.9700,0.2696,0.9839,0.9724,0.9962
37.5000,0.0259,0.0109,0.0010,0.0008,14.5351,0.3679,0.0662,1.3128,8.6174,0.0277,0.1211,0.0193,0.1211,1.2590,12.1208,-26.1680,101.0592,0.2893,0.0019,0.3030,101.0611,0.6308,100.0000,100.0000,0.0043,0.0102,0.2884,1.0000,0.2933,0.9829,0.8050,0.9830
37.5000,0.0235,0.0105,0.0008,0.0008,14.2742,5.4562,0.2639,14.3647,8.0249,0.0204,0.1389,0.0286,0.1389,1.3987,0.7080,-21.7987,114.1845,0.3268,0.0014,0.2467,114.1858,0.6090,100.0000,100.0000,0.0554,0.0133,0.1780,1.0000,0.3278,0.9917,1.2512,0.9924
37.5000,0.0264,0.0148,0.0009,0.0010,16.0096,4.4604,0.8947,9.8710,8.7502,0.0294,0.1491,0.0301,0.1491,1.1308,-7.5604,-38.3681,123.6927,0.3577,0.0017,0.2910,123.6944,0.6918,100.0000,100.0000,0.0452,0.0136,0.2322,0.9700,0.3570,0.9899,0.5217,0.9957
37.5000,0.0228,0.0117,0.0010,0.0006,10.8893,5.2826,0.1459,12.4521,8.3943,0.0229,0.0907,0.0173,0.0907,1.7152,33.8823,12.5657,76.0344,0.2217,0.0009,0.1793,76.0354,0.4372,100.0000,100.0000,0.0538,0.0118,0.1137,1.0000,0.3197,0.9941,1.3855,0.9884
37.5000,0.0185,0.0087,0.0006,0.0010,9.2294,2.3881,0.1767,4.0290,9.5046,0.0253,0.0769,0.0203,0.0769,1.8413,43.1948,20.0263,65.3250,0.1994,0.0010,0.1716,65.3260,0.3999,100.0000,100.0000,0.0249,0.0090,0.1377,1.0000,0.3077,0.9908,1.4360,0.9958
37.5000,0.0171,0.0154,0.0008,0.0010,12.5064,1.9543,0.7386,11.6817,8.6797,0.0292,0.1411,0.0328,0.1411,1.1799,-1.9621,-25.9699,117.2549,0.3441,0.0015,0.2514,117.2564,0.6298,100.0000,100.0000,0.0201,0.0158,0.2154,0.9700,0.2883,0.9975,0.6958,0.9807
37.5000,0.0289,0.0095,0.0009,0.0007,9.5922,5.3859,0.9803,14.2988,9.9667,0.0176,0.0951,0.0231,0.0951,1.4780,31.5084,15.4325,78.7645,0.2310,0.0008,0.1518,78.7653,0.4228,98.0259,98.0259,0.0557,0.0089,0.0872,0.9500,0.2865,0.9832,0.8738,0.9872
37.5000,0.0236,0.0086,0.0009,0.0010,8.2835,3.0217,0.2293,10.4319,8.1736,0.0272,0.0690,0.0257,0.0690,1.2682,48.4354,25.2190,59.2985,0.1909,0.0008,0.1489,59.2993,0.3739,100.0000,100.0000,0.0311,0.0106,0.1073,1.0000,0.4641,0.9816,1.2755,0.9828
37.5000,0.0285,0.0152,0.0010,0.0010,16.8039,2.9856,0.9598,15.0678,9.4765,0.0238,0.1718,0.0190,0.1718,1.5911,-22.6024,-65.1324,140.9904,0.3863,0.0024,0.3937,140.9928,0.8257,81.5199,81.5199,0.0374,0.0116,0.3446,0.9500,0.3980,0.9876,0.8059,0.9843
37.5000,0.0238,0.0137,0.0010,0.0006,16.5327,4.9263,0.9616,6.3998,9.3282,0.0321,0.1433,0.0214,0.1433,1.7578,-3.8568,-37.2230,119.4335,0.3401,0.0018,0.3069,119.4353,0.6861,96.1551,96.1551,0.0521,0.0114,0.2434,0.9500,0.4798,0.9806,1.0282,0.9930
37.5000,0.0179,0.0142,0.0008,0.0009,12.1321,0.6733,0.3039,3.8423,9.2757,0.0232,0.1011,0.0223,0.1011,1.7803,26.6424,-7.2552,84.3597,0.2477,0.0015,0.2549,84.3612,0.5363,100.0000,100.0000,0.0075,0.0138,0.2336,1.0000,0.2597,0.9986,0.5827,0.9820
37.5000,0.0323,0.0156,0.0006,0.0006,12.6608,4.5509,0.9968,16.5367,8.6512,0.0186,0.1268,0.0272,0.1268,1.5086,9.3602,-22.9579,104.2342,0.2994,0.0015,0.2662,104.2357,0.6148,83.1996,83.1996,0.0554,0.0125,0.1983,0.9500,0.4190,0.9889,0.5542,0.9840
37.5000,0.0286,0.0104,0.0007,0.0006,8.4047,4.0634,0.8207,2.4360,8.0358,0.0180,0.0853,0.0263,0.0853,1.5392,38.2897,20.5325,70.9661,0.2150,0.0007,0.1421,70.9668,0.3973,100.0000,100.0000,0.0415,0.0128,0.0878,0.9700,0.4420,0.9945,1.0206,0.9914
37.5000,0.0324,0.0168,0.0007,0.0011,11.3767,2.7148,0.0901,17.0281,8.3302,0.0262,0.1143,0.0242,0.1143,1.0775,17.0895,-17.9434,95.3455,0.2790,0.0015,0.2597,95.3470,0.5897,82.9719,82.9719,0.0333,0.0154,0.2110,1.0000,0.4631,0.9804,0.6298,0.9907
37.5000,0.0326,0.0146,0.0008,0.0007,15.3481,0.2384,0.7466,15.1827,8.6555,0.0177,0.2020,0.0186,0.2020,1.5635,-42.8156,-72.9278,164.2356,0.4402,0.0023,0.3757,164.2380,0.8646,84.8173,84.8173,0.0036,0.0146,0.3574,0.9700,0.3323,0.9984,0.9376,0.9976
37.5000,0.0171,0.0092,0.0009,0.0009,12.1244,4.2548,0.0727,14.1301,8.1686,0.0193,0.1177,0.0194,0.1177,1.9636,15.6303,-3.3512,97.0240,0.2740,0.0012,0.2147,97.0252,0.5168,100.0000,100.0000,0.0436,0.0133,0.1577,1.0000,0.4794,0.9817,1.4180,0.9997
37.5000,0.0228,0.0102,0.0010,0.0008,9.6786,2.9552,0.3523,15.7928,8.3770,0.0227,0.0958,0.0193,0.0958,1.7415,30.4048,4.8015,80.0333,0.2336,0.0012,0.2076,80.0344,0.4760,84.2072,84.2072,0.0361,0.0104,0.1611,1.0000,0.3821,0.9828,1.3618,0.9929
37.5000,0.0223,0.0163,0.0007,0.0008,9.2166,4.6136,0.5270,6.3889,9.7767,0.0239,0.0768,0.0268,0.0768,1.1231,43.4516,20.8764,65.0299,0.2043,0.0008,0.1513,65.0307,0.3956,100.0000,100.0000,0.0467,0.0105,0.0941,1.0000,0.4478,0.9993,0.5484,0.9812
37.5000,0.0224,0.0136,0.0011,0.0008,9.1008,1.5049,0.9158,0.2084,9.8907,0.0252,0.0828,0.0245,0.0828,1.1537,39.1098,10.6817,70.0225,0.2153,0.0012,0.1935,70.0237,0.4466,91.5823,91.5823,0.0171,0.0090,0.1674,0.9500,0.2943,0.9844,1.0915,0.9925
37.5000,0.0298,0.0086,0.0007,0.0008,10.7125,0.4625,0.4175,17.3060,9.3514,0.0178,0.1080,0.0271,0.1080,1.5125,22.5805,-14.2712,89.0308,0.2608,0.0017,0.2706,89.0324,0.5714,82.6940,82.6940,0.0064,0.0120,0.2523,1.0000,0.3511,0.9992,0.9045,0.9835
37.5000,0.0262,0.0094,0.0007,0.0006,11.1911,2.0597,0.5222,9.6413,9.7651,0.0179,0.0933,0.0265,0.0933,1.3764,32.7927,3.2313,77.2871,0.2309,0.0013,0.2160,77.2884,0.4838,100.0000,100.0000,0.0212,0.0084,0.1863,1.0000,0.2757,0.9944,0.6334,0.9812
37.5000,0.0241,0.0159,0.0009,0.0008,11.8223,1.3429,0.5756,2.8510,9.1084,0.0223,0.0985,0.0324,0.0985,1.5667,28.5578,-7.3468,82.1571,0.2518,0.0014,0.2433,82.1585,0.5367,100.0000,100.0000,0.0143,0.0155,0.2135,1.0000,0.4907,0.9936,0.9714,0.9825
37.5000,0.0303,0.0167,0.0008,0.0009,13.7204,4.8402,0.2366,2.0620,9.8984,0.0240,0.1143,0.0186,0.1143,1.5327,17.3328,-11.9635,95.0660,0.2713,0.0014,0.2399,95.0673,0.5598,100.0000,100.0000,0.0491,0.0093,0.1814,1.0000,0.4639,0.9888,0.5042,0.9801
37.5000,0.0191,0.0103,0.0008,0.0008,13.8297,0.4852,0.1937,3.8557,8.5638,0.0310,0.1152,0.0274,0.1152,1.6028,15.7820,-21.7922,96.8489,0.2889,0.0018,0.2890,96.8507,0.6090,100.0000,100.0000,0.0057,0.0152,0.2681,1.0000,0.3252,0.9902,1.3013,0.9965
37.5000,0.0243,0.0105,0.0008,0.0007,11.7408,0.0019,0.9017,12.7203,9.3790,0.0265,0.1085,0.0187,0.1085,1.9018,21.0555,-14.0866,90.7845,0.2622,0.0017,0.2720,90.7862,0.5704,90.1722,90.1722,0.0008,0.0084,0.2627,0.9500,0.3949,0.9971,0.5452,0.9919
37.5000,0.0281,0.0136,0.0010,0.0011,12.8397,3.5649,0.6203,10.7941,8.7827,0.0190,0.1070,0.0302,0.1070,1.4463,23.0885,-8.7598,88.4469,0.2632,0.0014,0.2368,88.4482,0.5438,100.0000,100.0000,0.0366,0.0121,0.1882,1.0000,0.4428,0.9857,1.4336,0.9871
37.5000,0.0320,0.0114,0.0011,0.0009,14.1754,4.9482,0.4590,3.0338,8.3671,0.0287,0.1181,0.0193,0.1181,1.5845,14.0856,-16.2940,98.8001,0.2842,0.0014,0.2520,98.8015,0.5815,100.0000,100.0000,0.0503,0.0151,0.1866,1.0000,0.3087,0.9862,1.0238,0.9902
37.5000,0.0329,0.0095,0.0009,0.0008,15.4122,1.2293,0.1150,9.8119,8.5382,0.0302,0.1284,0.0266,0.1284,1.0319,6.7155,-33.6966,107.2753,0.3136,0.0019,0.3107,107.2772,0.6685,100.0000,100.0000,0.0130,0.0128,0.2849,1.0000,0.3689,0.9812,1.1297,0.9965
37.5000,0.0200,0.0083,0.0007,0.0010,14.4336,4.1373,0.7494,4.4165,9.5828,0.0274,0.1605,0.0327,0.1605,1.0631,-15.2320,-34.2189,132.5152,0.3811,0.0015,0.2600,132.5168,0.6711,100.0000,100.0000,0.0419,0.0089,0.2092,0.9700,0.3685,0.9814,0.5037,0.9856
37.5000,0.0235,0.0152,0.0009,0.0010,9.5084,0.6829,0.9516,15.2311,8.4978,0.0288,0.0982,0.0309,0.0982,1.1651,27.9091,-8.5196,82.9030,0.2562,0.0015,0.2459,82.9045,0.5426,80.6700,80.6700,0.0092,0.0136,0.2231,0.9500,0.2779,0.9917,1.2128,0.9816
37.5000,0.0249,0.0128,0.0006,0.0007,15.9586,0.2180,0.0563,11.6227,9.4629,0.0220,0.1330,0.0274,0.1330,1.3459,4.6179,-36.1886,109.6874,0.3154,0.0021,0.3266,109.6894,0.6809,100.0000,100.0000,0.0028,0.0083,0.3155,1.0000,0.3391,0.9917,0.5343,0.9987
37.5000,0.0219,0.0088,0.0006,0.0008,11.5114,3.6834,0.4909,1.7245,8.2726,0.0244,0.0959,0.0174,0.0959,1.9981,30.0851,6.0348,80.4010,0.2336,0.0012,0.2040,80.4022,0.4698,100.0000,100.0000,0.0376,0.0094,0.1569,1.0000,0.2933,0.9902,0.5799,0.9994
37.5000,0.0256,0.0144,0.0008,0.0006,11.5990,5.5018,0.7199,2.0341,8.8086,0.0268,0.1343,0.0194,0.1343,1.3853,3.0998,-8.9926,111.4342,0.3147,0.0010,0.1888,111.4352,0.5450,100.0000,100.0000,0.0559,0.0086,0.1243,0.9700,0.4323,0.9949,1.3099,0.9829
37.5000,0.0212,0.0115,0.0008,0.0010,13.0983,1.0673,0.9804,11.6125,8.9140,0.0217,0.1113,0.0313,0.1113,1.4300,19.7206,-16.8371,92.3197,0.2757,0.0016,0.2740,92.3213,0.5842,98.0400,98.0400,0.0117,0.0158,0.2465,0.9500,0.4976,0.9879,1.0377,0.9968
37.5000,0.0263,0.0136,0.0011,0.0007,14.3025,3.9092,0.3427,11.3848,9.1074,0.0264,0.1192,0.0322,0.1192,1.2387,13.6439,-20.1583,99.3080,0.2969,0.0015,0.2622,99.3095,0.6008,100.0000,100.0000,0.0399,0.0134,0.2089,1.0000,0.4125,0.9959,1.3774,0.9964
37.5000,0.0304,0.0088,0.0009,0.0006,12.8125,2.8119,0.8166,4.4521,9.4923,0.0327,0.1308,0.0240,0.1308,1.5819,4.7730,-20.3260,109.5096,0.3182,0.0014,0.2427,109.5110,0.6016,100.0000,100.0000,0.0288,0.0121,0.2018,0.9700,0.2622,0.9947,0.7176,0.9925
37.5000,0.0291,0.0123,0.0010,0.0006,13.1369,3.2856,0.9664,12.8414,8.0196,0.0264,0.1133,0.0198,0.1133,1.9103,17.7455,-14.0632,94.5912,0.2728,0.0015,0.2545,94.5927,0.5703,96.6358,96.6358,0.0349,0.0139,0.2057,0.9500,0.4898,0.9856,0.9306,0.9924
37.5000,0.0294,0.0140,0.0008,0.0010,15.5760,3.9336,0.4934,5.4950,8.2929,0.0223,0.1298,0.0232,0.1298,1.5971,6.7959,-27.9813,107.1831,0.3051,0.0017,0.2896,107.1848,0.6399,100.0000,100.0000,0.0400,0.0146,0.2349,1.0000,0.2590,0.9910,0.6869,0.9923
37.5000,0.0224,0.0100,0.0007,0.0008,9.8515,2.6200,0.0228,11.5506,9.6474,0.0261,0.0821,0.0210,0.0821,1.3970,39.4898,14.4409,69.5857,0.2113,0.0011,0.1826,69.5868,0.4278,100.0000,100.0000,0.0270,0.0082,0.1475,1.0000,0.4876,0.9866,1.0554,0.9824
37.5000,0.0297,0.0162,0.0011,0.0009,10.4763,2.8196,0.1811,6.4409,9.2398,0.0204,0.0873,0.0321,0.0873,1.3171,36.6042,5.3756,72.9040,0.2271,0.0011,0.1982,72.9051,0.4731,100.0000,100.0000,0.0291,0.0151,0.1540,1.0000,0.2635,0.9800,1.4960,0.9962
37.5000,0.0200,0.0128,0.0009,0.0008,11.6570,4.5706,0.4258,9.9538,8.0644,0.0253,0.0971,0.0304,0.0971,1.3472,29.1258,2.0852,81.5043,0.2499,0.0011,0.2051,81.5054,0.4896,100.0000,100.0000,0.0464,0.0147,0.1440,1.0000,0.4037,0.9894,0.7046,0.9860
37.5000,0.0215,0.0143,0.0007,0.0010,11.7715,0.3693,0.7911,3.9782,8.0274,0.0253,0.1240,0.0328,0.1240,1.2775,10.4362,-18.7583,102.9969,0.3061,0.0015,0.2502,102.9984,0.5938,100.0000,100.0000,0.0045,0.0159,0.2298,0.9700,0.4470,0.9910,1.2953,0.9935
37.5000,0.0302,0.0128,0.0009,0.0009,10.2181,4.7429,0.2989,8.8173,8.6131,0.0205,0.0852,0.0253,0.0852,1.1314,38.0910,13.9703,71.1944,0.2161,0.0009,0.1692,71.1953,0.4301,100.0000,100.0000,0.0482,0.0103,0.1107,1.0000,0.4532,0.9962,1.0649,0.9913
37.5000,0.0253,0.0089,0.0007,0.0010,9.5913,3.3651,0.9733,9.2154,9.4896,0.0238,0.0821,0.0249,0.0821,1.0309,39.7725,14.5145,69.2607,0.2129,0.0010,0.1786,69.2617,0.4274,97.3323,97.3323,0.0351,0.0131,0.1304,0.9500,0.2776,0.9998,0.6137,0.9832
37.5000,0.0271,0.0135,0.0010,0.0006,12.8462,2.4217,0.1338,7.3191,8.1460,0.0202,0.1071,0.0201,0.1071,1.4925,22.8992,-9.4260,88.6644,0.2544,0.0015,0.2505,88.6659,0.5471,100.0000,100.0000,0.0251,0.0147,0.2107,1.0000,0.4632,0.9957,1.0750,0.9907
37.5000,0.0298,0.0103,0.0006,0.0007,14.6068,0.4672,0.0175,17.5934,9.6449,0.0286,0.1477,0.0258,0.1477,1.9709,-6.4928,-50.7897,122.4645,0.3498,0.0023,0.3627,122.4667,0.7539,82.4066,82.4066,0.0067,0.0107,0.3454,1.0000,0.3810,0.9936,1.1975,0.9944
37.5000,0.0197,0.0098,0.0006,0.0010,10.9271,4.5557,0.6103,9.2070,9.7021,0.0272,0.0911,0.0281,0.0911,1.2719,33.1032,8.7744,76.9303,0.2374,0.0010,0.1877,76.9313,0.4561,100.0000,100.0000,0.0463,0.0124,0.1290,1.0000,0.4446,0.9923,1.0751,0.9902
