MOE3.Percentage of unspent funds,com_post_MOPs.Communication System.Time to get info,com_post_MOPs.Computer.Processing time,comms_MOPs.Satellite.Receiving time,comms_MOPs.Satellite.Sending time,target.Distance from base,target.Distance from optimized path start,environment.Precipitation,environment.Wind speed,h.Analysis time,h.Rescue in region time,h.Time to hospital,h.Time to prepare,h.Time to region,laptop.Recognition software tool.Analysis time,MOE1.Fuel cost improvement rate,MOE2.Time improvement Rate,rescue unit MOPs.Fuel cost,rescue unit MOPs.Time to rescue,search unit MOPs.Fuel cost,search unit MOPs.Time to detect,Total MOPs.Fuel consumption cost,Total MOPs.Mission time,UAV.Conditional cruise speed,UAV.Conditional max speed,UAV.Search time,UAV.Time to prepare,UAV.Time to region,UAV.camera.Transmission delay,UAV.camera.Transparency,UAV.nav.Wireless connection delay rate
50.0000,0.0182,0.0146,0.0007,0.0007,8.6035,4.3716,0.9086,6.2002,9.9476,0.0179,0.0789,0.0236,0.0789,1.7429,42.7749,22.2753,65.8080,0.1993,0.0008,0.1551,65.8088,0.3886,90.8569,90.8569,0.0490,0.0122,0.0939,1.3449,0.9500,1.2752
50.0000,0.0244,0.0133,0.0007,0.0009,16.3852,3.5765,0.7656,11.0223,9.7848,0.0217,0.1784,0.0250,0.1784,2.2096,-26.9007,-49.7096,145.9340,0.4034,0.0018,0.3058,145.9358,0.7485,100.0000,100.0000,0.0365,0.0128,0.2565,0.5005,0.9700,0.5460
50.0000,0.0229,0.0164,0.0010,0.0009,13.8202,0.5308,0.4913,7.7137,8.4819,0.0292,0.1152,0.0247,0.1152,1.5702,16.0717,-22.7066,96.5158,0.2843,0.0018,0.2881,96.5175,0.6135,100.0000,100.0000,0.0060,0.0158,0.2662,0.9720,1.0000,0.8140
50.0000,0.0218,0.0169,0.0009,0.0008,15.9888,0.4686,0.6434,1.1092,9.2210,0.0250,0.1332,0.0306,0.1332,2.8860,4.0444,-37.6647,110.3468,0.3221,0.0020,0.3259,110.3489,0.6883,100.0000,100.0000,0.0059,0.0088,0.3112,1.4195,1.0000,1.3662
50.0000,0.0235,0.0118,0.0008,0.0010,11.3477,4.4411,0.6740,4.8887,9.4960,0.0310,0.0946,0.0296,0.0946,1.1129,30.1685,3.7693,80.3051,0.2497,0.0011,0.1943,80.3062,0.4812,100.0000,100.0000,0.0450,0.0109,0.1385,0.8460,1.0000,0.6370
50.0000,0.0240,0.0147,0.0009,0.0010,14.5859,1.8298,0.2376,17.9079,9.1948,0.0266,0.1481,0.0313,0.1481,2.2456,-6.4757,-47.9029,122.4450,0.3541,0.0021,0.3448,122.4471,0.7395,82.0921,82.0921,0.0233,0.0100,0.3116,1.2785,1.0000,1.3958
50.0000,0.0176,0.0140,0.0006,0.0010,16.2477,1.0095,0.9745,6.4021,9.9119,0.0267,0.1389,0.0277,0.1389,2.8707,-0.1451,-41.2691,115.1648,0.3323,0.0021,0.3409,115.1668,0.7063,97.4486,97.4486,0.0116,0.0158,0.3135,1.4182,0.9500,1.3663
50.0000,0.0282,0.0148,0.0006,0.0009,10.1444,0.7407,0.8365,3.0198,9.6887,0.0225,0.1011,0.0198,0.1011,2.6315,26.7662,0.9614,84.2176,0.2444,0.0013,0.2063,84.2189,0.4952,100.0000,100.0000,0.0083,0.0092,0.1888,0.5246,0.9700,1.3227
50.0000,0.0281,0.0101,0.0011,0.0008,16.5031,3.3482,0.3874,16.5147,9.2491,0.0177,0.1647,0.0302,0.1647,2.6141,-16.9045,-57.3938,134.4380,0.3773,0.0022,0.3695,134.4402,0.7870,83.4853,83.4853,0.0412,0.0125,0.3159,1.1689,1.0000,1.2981
50.0000,0.0281,0.0157,0.0011,0.0007,12.5822,5.5359,0.1605,0.5914,8.9713,0.0218,0.1049,0.0182,0.1049,1.5023,24.2146,-0.7779,87.1521,0.2497,0.0011,0.2085,87.1532,0.5039,100.0000,100.0000,0.0561,0.0112,0.1412,1.1868,1.0000,0.5584
50.0000,0.0280,0.0127,0.0007,0.0007,13.7631,5.4929,0.5813,3.5886,9.7916,0.0268,0.1147,0.0219,0.1147,1.9553,16.7191,-11.0161,95.7717,0.2780,0.0013,0.2349,95.7730,0.5551,100.0000,100.0000,0.0559,0.0129,0.1661,1.3837,1.0000,1.3348
50.0000,0.0320,0.0154,0.0008,0.0008,13.5431,3.9344,0.1549,8.9879,8.4318,0.0172,0.1129,0.0222,0.1129,1.7157,19.2401,-11.5012,92.8724,0.2652,0.0014,0.2433,92.8738,0.5575,100.0000,100.0000,0.0401,0.0103,0.1928,1.0971,1.0000,1.2037
50.0000,0.0255,0.0124,0.0007,0.0006,15.7121,2.4495,0.7156,15.9803,8.8190,0.0173,0.2178,0.0281,0.2178,1.6071,-53.7578,-76.0722,176.8193,0.4809,0.0022,0.3602,176.8214,0.8804,84.0197,84.0197,0.0299,0.0139,0.3164,1.1168,0.9700,1.1801
50.0000,0.0280,0.0113,0.0006,0.0009,14.1231,1.4491,0.8544,5.4665,9.7808,0.0246,0.1378,0.0198,0.1378,2.9844,0.9562,-28.3613,113.8987,0.3199,0.0017,0.2811,113.9004,0.6418,100.0000,100.0000,0.0156,0.0115,0.2540,0.9361,0.9700,0.8959
50.0000,0.0235,0.0158,0.0009,0.0007,9.2780,0.1241,0.5598,1.6571,9.5733,0.0289,0.0773,0.0324,0.0773,2.1200,42.4385,9.7870,66.1945,0.2160,0.0012,0.1941,66.1957,0.4511,100.0000,100.0000,0.0022,0.0085,0.1834,1.4575,1.0000,0.5679
50.0000,0.0309,0.0124,0.0007,0.0007,16.6760,3.8652,0.9697,4.3557,9.7274,0.0202,0.1433,0.0296,0.1433,2.1602,-2.3204,-38.9862,117.6666,0.3363,0.0019,0.3139,117.6685,0.6949,96.9747,96.9747,0.0407,0.0084,0.2649,0.6595,0.9500,1.1657
50.0000,0.0196,0.0148,0.0008,0.0009,10.4982,3.8966,0.9374,11.7096,9.9770,0.0319,0.0933,0.0225,0.0933,2.8947,30.9129,4.6180,79.4491,0.2411,0.0011,0.1997,79.4502,0.4769,93.7433,93.7433,0.0427,0.0155,0.1415,1.1646,0.9500,1.1990
50.0000,0.0189,0.0125,0.0010,0.0008,15.0088,0.1262,0.1299,17.8551,9.6573,0.0282,0.1523,0.0289,0.1523,1.7663,-9.6057,-54.3482,126.0441,0.3617,0.0024,0.3768,126.0465,0.7717,82.1449,82.1449,0.0023,0.0119,0.3626,0.9328,1.0000,0.5023
50.0000,0.0302,0.0105,0.0006,0.0006,10.6588,2.6693,0.9263,14.3457,8.2028,0.0190,0.1120,0.0319,0.1120,2.8735,19.6429,-5.8301,92.4094,0.2747,0.0012,0.2126,92.4107,0.5292,92.6284,92.6284,0.0299,0.0095,0.1732,1.0396,0.9500,1.2419
50.0000,0.0204,0.0121,0.0010,0.0011,16.7381,0.5827,0.8075,17.6127,9.5323,0.0267,0.2097,0.0267,0.2097,1.4285,-49.3306,-83.6732,171.7276,0.4727,0.0026,0.4111,171.7302,0.9184,82.3873,82.3873,0.0078,0.0107,0.3926,1.2315,0.9700,0.8256
50.0000,0.0172,0.0119,0.0010,0.0006,15.0210,1.8433,0.4866,4.8109,9.0669,0.0265,0.1252,0.0196,0.1252,2.1964,9.4681,-24.8949,104.1099,0.2964,0.0018,0.2974,104.1117,0.6245,100.0000,100.0000,0.0194,0.0139,0.2641,1.1502,1.0000,1.0485
50.0000,0.0205,0.0087,0.0009,0.0009,10.4939,2.9392,0.5879,10.7548,8.5290,0.0278,0.0874,0.0174,0.0874,1.9249,35.5439,11.3257,74.1235,0.2201,0.0011,0.1922,74.1246,0.4434,100.0000,100.0000,0.0301,0.0103,0.1518,0.7114,1.0000,1.2882
50.0000,0.0249,0.0168,0.0009,0.0010,16.2331,5.9534,0.5127,11.3543,8.6514,0.0181,0.1353,0.0218,0.1353,2.4321,3.5391,-26.9049,110.9285,0.3104,0.0016,0.2805,110.9301,0.6345,100.0000,100.0000,0.0605,0.0139,0.2061,1.0865,1.0000,0.9507
50.0000,0.0234,0.0139,0.0010,0.0009,9.2892,0.2625,0.4517,8.8073,8.1753,0.0304,0.0774,0.0212,0.0774,2.5509,42.1856,11.7245,66.4854,0.2064,0.0012,0.1958,66.4866,0.4414,100.0000,100.0000,0.0035,0.0111,0.1812,0.7535,1.0000,1.1727
50.0000,0.0200,0.0108,0.0007,0.0006,10.3214,4.6306,0.6981,17.1393,9.5344,0.0319,0.1038,0.0184,0.1038,1.8832,23.6273,0.3629,87.8275,0.2579,0.0011,0.2083,87.8286,0.4982,82.8607,82.8607,0.0567,0.0137,0.1380,0.8740,1.0000,1.1955
50.0000,0.0175,0.0120,0.0006,0.0006,10.3687,2.5902,0.3192,9.9405,9.6856,0.0225,0.0864,0.0181,0.0864,1.6889,36.9593,12.0333,72.4957,0.2134,0.0011,0.1958,72.4968,0.4398,100.0000,100.0000,0.0266,0.0128,0.1563,0.9140,1.0000,1.3782
50.0000,0.0305,0.0130,0.0011,0.0008,15.8703,1.5672,0.0366,2.6850,8.2311,0.0309,0.1323,0.0281,0.1323,1.5155,3.9622,-36.1738,110.4415,0.3235,0.0019,0.3120,110.4434,0.6809,100.0000,100.0000,0.0165,0.0090,0.2865,1.3538,1.0000,0.7680
50.0000,0.0204,0.0124,0.0007,0.0010,12.4393,4.7012,0.0637,1.9018,9.6102,0.0285,0.1037,0.0288,0.1037,2.8924,24.1757,-3.6692,87.1967,0.2645,0.0012,0.2194,87.1979,0.5183,100.0000,100.0000,0.0480,0.0159,0.1556,0.5191,1.0000,1.4584
50.0000,0.0328,0.0098,0.0008,0.0006,14.7707,0.5621,0.4576,9.7634,8.8474,0.0250,0.1231,0.0234,0.1231,1.8430,11.1139,-28.3553,102.2172,0.2945,0.0019,0.3033,102.2191,0.6418,100.0000,100.0000,0.0063,0.0123,0.2846,0.7640,1.0000,0.8126
50.0000,0.0255,0.0101,0.0009,0.0009,10.4818,5.7947,0.2010,6.7912,8.0087,0.0260,0.0873,0.0269,0.0873,2.6787,35.8382,14.1082,73.7852,0.2276,0.0008,0.1645,73.7860,0.4295,100.0000,100.0000,0.0590,0.0111,0.0944,1.2292,1.0000,1.1274
50.0000,0.0303,0.0130,0.0006,0.0010,13.3785,0.2359,0.7008,15.8845,8.1555,0.0250,0.1891,0.0188,0.1891,1.6325,-34.8316,-59.1591,155.0543,0.4220,0.0020,0.3289,155.0563,0.7958,84.1155,84.1155,0.0035,0.0125,0.3130,0.7815,0.9700,0.8513
50.0000,0.0237,0.0111,0.0007,0.0011,15.5501,1.6748,0.2773,2.1285,8.3315,0.0222,0.1296,0.0260,0.1296,1.5340,6.9612,-30.9403,106.9927,0.3073,0.0019,0.3107,106.9946,0.6547,100.0000,100.0000,0.0174,0.0150,0.2783,0.9340,1.0000,1.4096
50.0000,0.0233,0.0157,0.0010,0.0006,9.4267,5.2651,0.4990,8.7767,8.1941,0.0307,0.0786,0.0254,0.0786,2.5957,41.3413,19.9894,67.4567,0.2133,0.0008,0.1461,67.4575,0.4001,100.0000,100.0000,0.0537,0.0086,0.0838,1.3547,1.0000,0.9870
50.0000,0.0265,0.0127,0.0006,0.0008,10.6620,4.6938,0.7469,3.3198,9.6980,0.0245,0.1190,0.0204,0.1190,2.5345,14.0431,-0.7437,98.8495,0.2828,0.0010,0.1803,98.8504,0.5037,100.0000,100.0000,0.0481,0.0121,0.1201,1.4354,0.9700,1.3814
50.0000,0.0269,0.0109,0.0010,0.0008,10.9322,3.0284,0.8598,5.2632,9.6391,0.0324,0.1060,0.0269,0.1060,2.7667,22.0582,-1.7816,89.6319,0.2712,0.0012,0.1981,89.6330,0.5089,100.0000,100.0000,0.0312,0.0084,0.1585,0.6108,0.9700,0.7468
50.0000,0.0308,0.0155,0.0007,0.0009,9.2440,3.4744,0.5917,16.2327,8.9237,0.0322,0.0920,0.0225,0.0920,1.3761,31.8294,4.9539,78.3952,0.2386,0.0011,0.1887,78.3962,0.4752,83.7673,83.7673,0.0420,0.0086,0.1381,0.6314,1.0000,0.5396
50.0000,0.0171,0.0139,0.0008,0.0006,16.2004,0.3271,0.3624,8.2728,9.3903,0.0320,0.1350,0.0310,0.1350,1.4649,1.9074,-40.0666,112.8044,0.3330,0.0021,0.3350,112.8065,0.7003,100.0000,100.0000,0.0039,0.0128,0.3182,0.8810,1.0000,1.3716
50.0000,0.0190,0.0118,0.0011,0.0010,10.6618,1.2648,0.6919,12.9348,9.5708,0.0320,0.0888,0.0230,0.0888,1.5924,34.0200,3.3758,75.8757,0.2326,0.0013,0.2176,75.8770,0.4831,100.0000,100.0000,0.0133,0.0159,0.1884,0.6495,1.0000,0.8977
50.0000,0.0172,0.0130,0.0006,0.0011,10.9317,0.6835,0.0465,8.5127,8.5963,0.0177,0.0911,0.0285,0.0911,1.5291,34.3161,2.9654,75.5351,0.2284,0.0014,0.2249,75.5365,0.4852,100.0000,100.0000,0.0076,0.0118,0.2055,1.2404,1.0000,0.8737
50.0000,0.0285,0.0098,0.0010,0.0006,16.2923,3.8007,0.7222,5.2574,8.5373,0.0285,0.1880,0.0208,0.1880,1.1581,-34.4976,-53.7802,154.6705,0.4252,0.0018,0.3038,154.6723,0.7689,100.0000,100.0000,0.0387,0.0148,0.2502,1.4190,0.9700,0.7309
50.0000,0.0223,0.0096,0.0010,0.0011,11.1611,4.9022,0.5103,2.6177,9.4210,0.0177,0.0930,0.0241,0.0930,1.7459,32.9913,10.4843,77.0590,0.2278,0.0010,0.1859,77.0600,0.4476,100.0000,100.0000,0.0497,0.0102,0.1260,0.8146,1.0000,1.4932
50.0000,0.0283,0.0102,0.0008,0.0006,15.8799,0.5250,0.1951,13.4478,9.7944,0.0277,0.1529,0.0234,0.1529,1.5651,-9.9799,-44.7010,126.4748,0.3569,0.0020,0.3267,126.4768,0.7235,100.0000,100.0000,0.0060,0.0133,0.3074,1.0544,1.0000,0.6012
50.0000,0.0319,0.0134,0.0008,0.0011,16.1031,4.7442,0.1170,16.9258,8.7045,0.0316,0.1615,0.0293,0.1615,1.4421,-16.5000,-55.5729,133.9730,0.3840,0.0020,0.3467,133.9750,0.7779,83.0742,83.0742,0.0577,0.0151,0.2739,0.7107,1.0000,0.6956
50.0000,0.0187,0.0168,0.0010,0.0008,14.6921,4.8718,0.8762,6.2289,9.3300,0.0268,0.1397,0.0261,0.1397,2.6006,-0.6996,-24.8531,115.8030,0.3324,0.0015,0.2547,115.8045,0.6243,100.0000,100.0000,0.0497,0.0083,0.1968,0.6840,0.9700,0.6322
50.0000,0.0243,0.0125,0.0006,0.0006,12.9508,4.2999,0.8050,3.9051,8.9568,0.0304,0.1341,0.0322,0.1341,1.3666,2.7633,-20.0821,111.8210,0.3307,0.0013,0.2318,111.8223,0.6004,100.0000,100.0000,0.0436,0.0145,0.1737,0.6619,0.9700,1.1988
50.0000,0.0236,0.0103,0.0008,0.0006,11.2215,5.6501,0.7029,7.7667,8.1350,0.0241,0.1330,0.0252,0.1330,1.4227,4.3174,-6.9102,110.0341,0.3153,0.0009,0.1839,110.0350,0.5346,100.0000,100.0000,0.0571,0.0151,0.1117,0.7693,0.9700,0.5777
50.0000,0.0309,0.0141,0.0007,0.0011,14.7737,5.9136,0.4615,2.6449,9.2399,0.0258,0.1231,0.0279,0.1231,2.0507,10.9923,-19.3392,102.3575,0.2999,0.0014,0.2500,102.3588,0.5967,100.0000,100.0000,0.0600,0.0123,0.1777,1.0583,1.0000,0.8363
50.0000,0.0217,0.0169,0.0006,0.0006,13.9576,5.0937,0.1944,16.7445,8.1066,0.0178,0.1397,0.0304,0.1397,2.8364,0.4910,-31.7449,114.4337,0.3276,0.0016,0.2912,114.4354,0.6587,83.2555,83.2555,0.0622,0.0157,0.2133,0.7625,1.0000,0.7494
50.0000,0.0285,0.0121,0.0006,0.0010,16.1356,2.2000,0.4700,15.6680,9.0541,0.0295,0.1594,0.0231,0.1594,1.5466,-14.7649,-56.0918,131.9774,0.3714,0.0023,0.3668,131.9797,0.7805,84.3320,84.3320,0.0267,0.0089,0.3312,0.8051,1.0000,1.2065
50.0000,0.0251,0.0111,0.0008,0.0011,10.5283,3.2838,0.1518,6.5720,8.4610,0.0187,0.0877,0.0288,0.0877,2.8411,36.5205,8.8051,73.0003,0.2230,0.0011,0.1949,73.0014,0.4560,100.0000,100.0000,0.0339,0.0153,0.1457,1.1383,1.0000,1.4027
50.0000,0.0261,0.0094,0.0010,0.0011,16.1020,2.0836,0.1396,2.0216,9.6752,0.0203,0.1342,0.0299,0.1342,1.0292,4.0104,-33.7314,110.3861,0.3185,0.0019,0.3126,110.3880,0.6687,100.0000,100.0000,0.0213,0.0105,0.2809,0.6042,1.0000,0.8706
50.0000,0.0193,0.0161,0.0008,0.0006,8.3293,4.9438,0.8410,11.0459,8.0126,0.0188,0.0825,0.0286,0.0825,2.1848,40.1288,23.7490,68.8513,0.2125,0.0006,0.1320,68.8519,0.3813,100.0000,100.0000,0.0504,0.0131,0.0685,1.3735,0.9700,1.4159
50.0000,0.0281,0.0088,0.0007,0.0009,15.4049,2.0818,0.8032,12.5490,8.0428,0.0231,0.1598,0.0228,0.1598,1.3948,-14.2096,-40.6609,131.3392,0.3656,0.0018,0.2992,131.3410,0.7033,100.0000,100.0000,0.0214,0.0105,0.2673,0.6001,0.9700,1.4322
50.0000,0.0290,0.0148,0.0007,0.0007,12.5469,2.2672,0.2925,4.0776,9.3363,0.0189,0.1046,0.0189,0.1046,2.6982,24.8028,-6.0122,86.4753,0.2469,0.0014,0.2380,86.4768,0.5301,100.0000,100.0000,0.0236,0.0086,0.2059,0.5418,1.0000,0.5709
50.0000,0.0198,0.0109,0.0006,0.0008,16.6064,0.8390,0.4185,14.2666,9.5430,0.0324,0.1614,0.0230,0.1614,1.3580,-16.5194,-49.1243,133.9952,0.3783,0.0021,0.3352,133.9973,0.7456,100.0000,100.0000,0.0089,0.0105,0.3157,0.5293,1.0000,0.7063
50.0000,0.0254,0.0159,0.0007,0.0011,12.2555,0.8310,0.4395,1.6756,8.2072,0.0313,0.1021,0.0316,0.1021,2.1578,24.8676,-12.5271,86.4008,0.2672,0.0015,0.2524,86.4023,0.5626,100.0000,100.0000,0.0091,0.0143,0.2291,0.5295,1.0000,1.1001
50.0000,0.0319,0.0157,0.0009,0.0010,10.8237,4.7101,0.2682,17.6956,8.3418,0.0247,0.1096,0.0223,0.1096,1.2641,20.5408,-7.2286,91.3768,0.2662,0.0012,0.2204,91.3780,0.5361,82.3044,82.3044,0.0580,0.0135,0.1489,1.3412,1.0000,0.6844
50.0000,0.0208,0.0104,0.0008,0.0007,9.4163,5.7907,0.4881,8.7080,8.0736,0.0181,0.0785,0.0227,0.0785,1.1444,43.0478,25.4443,65.4944,0.1977,0.0007,0.1423,65.4951,0.3728,100.0000,100.0000,0.0585,0.0106,0.0733,0.8820,1.0000,1.4218
50.0000,0.0262,0.0160,0.0007,0.0007,9.6161,0.8980,0.5433,9.1035,9.5278,0.0201,0.0801,0.0324,0.0801,1.9930,41.6312,8.9936,67.1229,0.2127,0.0012,0.1986,67.1241,0.4550,100.0000,100.0000,0.0098,0.0137,0.1751,0.8497,1.0000,1.3823
50.0000,0.0265,0.0118,0.0011,0.0007,12.1182,1.6276,0.7296,15.2733,9.9365,0.0213,0.1634,0.0311,0.1634,2.3510,-16.4187,-39.4567,133.8798,0.3790,0.0017,0.2782,133.8815,0.6973,84.7267,84.7267,0.0203,0.0098,0.2481,1.3705,0.9700,0.7548
50.0000,0.0301,0.0157,0.0008,0.0011,9.8625,4.0888,0.1692,15.1476,8.6191,0.0306,0.0969,0.0226,0.0969,1.9982,28.6302,1.6239,82.0742,0.2469,0.0011,0.1973,82.0753,0.4919,84.8524,84.8524,0.0490,0.0113,0.1369,1.0738,1.0000,1.4635
50.0000,0.0268,0.0140,0.0006,0.0007,11.1323,3.5576,0.3776,5.2039,9.5849,0.0176,0.0928,0.0176,0.0928,2.7641,33.1746,7.3267,76.8481,0.2206,0.0011,0.2006,76.8492,0.4634,100.0000,100.0000,0.0367,0.0119,0.1521,1.1626,1.0000,1.0629
50.0000,0.0246,0.0142,0.0009,0.0011,10.2719,3.9290,0.6267,16.1073,8.1389,0.0315,0.1020,0.0206,0.1020,1.2314,24.9141,-1.6812,86.3476,0.2562,0.0012,0.2114,86.3488,0.5084,83.8927,83.8927,0.0475,0.0123,0.1516,1.1306,1.0000,0.7329
50.0000,0.0182,0.0100,0.0007,0.0010,9.7626,2.3054,0.4714,16.4574,9.3734,0.0288,0.0974,0.0288,0.0974,1.5795,28.5026,-0.3406,82.2208,0.2523,0.0013,0.2195,82.2220,0.5017,83.5426,83.5426,0.0283,0.0120,0.1791,1.1174,1.0000,1.1214
50.0000,0.0274,0.0148,0.0011,0.0008,9.6626,2.1758,0.9135,15.4253,8.3213,0.0301,0.1042,0.0260,0.1042,2.9535,23.5632,-9.3446,87.9010,0.2646,0.0014,0.2380,87.9024,0.5467,77.2551,77.2551,0.0292,0.0144,0.1944,0.5719,0.9500,0.9604
50.0000,0.0248,0.0099,0.0008,0.0006,8.3896,0.9393,0.3069,11.2725,9.7789,0.0182,0.0699,0.0225,0.0699,1.2652,48.9942,22.3173,58.6556,0.1805,0.0010,0.1718,58.6567,0.3884,100.0000,100.0000,0.0100,0.0119,0.1498,1.0645,1.0000,1.3605
50.0000,0.0247,0.0122,0.0007,0.0008,10.4221,0.4672,0.3324,9.8212,9.6475,0.0221,0.0869,0.0316,0.0869,1.1987,36.7038,2.9867,72.7893,0.2273,0.0013,0.2193,72.7907,0.4851,100.0000,100.0000,0.0053,0.0145,0.1995,0.9767,1.0000,0.7136
50.0000,0.0272,0.0108,0.0011,0.0009,10.9443,3.6624,0.7410,10.0705,8.9629,0.0299,0.1231,0.0279,0.1231,2.2596,10.4807,-8.3232,102.9461,0.3039,0.0011,0.1978,102.9472,0.5416,100.0000,100.0000,0.0375,0.0141,0.1462,0.8102,0.9700,1.0849
50.0000,0.0221,0.0159,0.0010,0.0008,13.9506,2.8435,0.8812,2.9015,9.1485,0.0204,0.1319,0.0241,0.1319,2.8719,5.5623,-22.6106,108.6017,0.3083,0.0016,0.2650,108.6033,0.6131,100.0000,100.0000,0.0296,0.0128,0.2227,1.1018,0.9700,0.9280
50.0000,0.0329,0.0135,0.0008,0.0008,13.6227,2.3166,0.4070,16.4553,8.0961,0.0247,0.1359,0.0311,0.1359,2.9974,2.2481,-36.8320,112.4128,0.3276,0.0019,0.3087,112.4147,0.6842,83.5447,83.5447,0.0289,0.0085,0.2713,1.1279,1.0000,1.1113
50.0000,0.0276,0.0157,0.0010,0.0007,16.1976,1.2559,0.5237,8.5871,9.2404,0.0249,0.1350,0.0191,0.1350,1.5420,2.8503,-37.5177,111.7201,0.3140,0.0020,0.3286,111.7221,0.6876,100.0000,100.0000,0.0134,0.0157,0.2995,1.4984,1.0000,1.2466
50.0000,0.0270,0.0143,0.0009,0.0010,13.3339,0.4911,0.8488,5.3328,9.8292,0.0255,0.1309,0.0230,0.1309,1.6197,5.5981,-25.2129,108.5605,0.3104,0.0017,0.2725,108.5622,0.6261,100.0000,100.0000,0.0056,0.0093,0.2576,0.6877,0.9700,1.3239
50.0000,0.0187,0.0153,0.0010,0.0006,16.1865,4.0775,0.1593,1.3572,9.5357,0.0247,0.1349,0.0280,0.1349,2.3065,2.9355,-30.3575,111.6225,0.3226,0.0017,0.2936,111.6242,0.6518,100.0000,100.0000,0.0417,0.0093,0.2427,0.8709,1.0000,0.9002
50.0000,0.0182,0.0132,0.0006,0.0010,12.9459,5.8206,0.6426,11.3653,9.0606,0.0173,0.1079,0.0311,0.1079,1.3963,22.6913,-2.7094,88.9039,0.2642,0.0012,0.2164,88.9050,0.5135,100.0000,100.0000,0.0589,0.0145,0.1431,1.0706,1.0000,1.0123
50.0000,0.0226,0.0157,0.0006,0.0006,10.2088,2.2500,0.2712,5.3103,8.5454,0.0276,0.0851,0.0206,0.0851,2.5063,37.2196,9.3482,72.1963,0.2183,0.0011,0.1955,72.1975,0.4533,100.0000,100.0000,0.0234,0.0123,0.1599,0.5896,1.0000,1.2281
50.0000,0.0240,0.0111,0.0009,0.0011,9.2115,2.7182,0.1656,17.6534,8.0510,0.0282,0.0932,0.0179,0.0932,2.8384,31.4782,5.6494,78.7989,0.2325,0.0012,0.2022,78.8001,0.4718,82.3466,82.3466,0.0341,0.0101,0.1580,0.9685,1.0000,0.6187
50.0000,0.0176,0.0097,0.0006,0.0009,13.9238,4.2224,0.8470,11.3720,9.6257,0.0212,0.1370,0.0198,0.1370,2.3648,1.9407,-18.5897,112.7668,0.3149,0.0014,0.2493,112.7682,0.5929,100.0000,100.0000,0.0433,0.0114,0.1947,1.2992,0.9700,1.2457
50.0000,0.0227,0.0163,0.0009,0.0011,9.0471,2.5191,0.0731,1.8749,8.4432,0.0215,0.0754,0.0175,0.0754,1.1899,44.7498,20.5966,63.5367,0.1898,0.0010,0.1663,63.5377,0.3970,100.0000,100.0000,0.0258,0.0094,0.1311,0.9149,1.0000,1.0290
50.0000,0.0251,0.0123,0.0006,0.0009,8.1813,3.7412,0.5500,15.0996,8.8271,0.0299,0.0803,0.0322,0.0803,2.1088,40.2378,15.3576,68.7256,0.2227,0.0009,0.1617,68.7265,0.4232,84.9004,84.9004,0.0449,0.0117,0.1051,0.9548,1.0000,0.8374
50.0000,0.0305,0.0112,0.0009,0.0008,16.4447,5.0346,0.1697,14.9929,9.3016,0.0203,0.1612,0.0292,0.1612,1.6658,-14.7962,-41.4088,132.0140,0.3720,0.0017,0.2917,132.0156,0.7070,100.0000,100.0000,0.0512,0.0116,0.2289,1.4226,1.0000,1.2672
50.0000,0.0246,0.0149,0.0009,0.0009,13.9684,3.2166,0.3185,7.8878,9.5806,0.0229,0.1164,0.0239,0.1164,2.0394,16.0383,-16.2629,96.5544,0.2795,0.0015,0.2604,96.5560,0.5813,100.0000,100.0000,0.0331,0.0118,0.2155,1.4685,1.0000,0.7806
50.0000,0.0327,0.0114,0.0010,0.0006,13.9133,4.7454,0.9490,7.1936,9.7933,0.0195,0.1222,0.0244,0.1222,1.8754,12.4661,-18.4935,100.6625,0.2882,0.0015,0.2586,100.6640,0.5925,94.9006,94.9006,0.0508,0.0139,0.1939,0.9566,0.9500,1.2044
50.0000,0.0294,0.0084,0.0006,0.0009,14.4422,5.6048,0.6154,11.8816,8.2327,0.0232,0.1204,0.0234,0.1204,1.0918,13.2457,-14.7192,99.7661,0.2874,0.0014,0.2468,99.7675,0.5736,100.0000,100.0000,0.0567,0.0130,0.1770,1.3937,1.0000,0.5107
50.0000,0.0235,0.0126,0.0010,0.0006,16.7750,4.3375,0.0175,17.7485,9.4777,0.0172,0.1700,0.0276,0.1700,1.4741,-20.4750,-58.6622,138.5441,0.3847,0.0022,0.3709,138.5463,0.7933,82.2515,82.2515,0.0536,0.0143,0.3030,1.4657,1.0000,1.1132
50.0000,0.0210,0.0100,0.0006,0.0011,12.7543,3.1983,0.7133,8.4154,9.3777,0.0193,0.1490,0.0217,0.1490,1.3312,-6.1737,-22.2573,122.0983,0.3389,0.0014,0.2397,122.0997,0.6113,100.0000,100.0000,0.0327,0.0152,0.1917,1.2787,0.9700,1.1199
50.0000,0.0300,0.0144,0.0006,0.0010,12.5508,3.7197,0.1206,5.0751,9.6886,0.0189,0.1046,0.0231,0.1046,2.5861,24.7693,-4.1573,86.5140,0.2512,0.0013,0.2236,86.5153,0.5208,100.0000,100.0000,0.0382,0.0082,0.1771,1.1881,1.0000,0.8682
50.0000,0.0212,0.0119,0.0010,0.0006,16.9838,3.5157,0.4213,11.6843,9.4838,0.0234,0.1415,0.0188,0.1415,2.7474,-1.5087,-36.0514,116.7331,0.3253,0.0019,0.3203,116.7350,0.6803,100.0000,100.0000,0.0362,0.0142,0.2699,0.8926,1.0000,0.8792
